"CustomerID";"Age";"Gender";"Location";"MembershipLevel";"TotalPurchases";"TotalSpent";"FavoriteCategory";"LastPurchaseDate";"Occupation";"FrequencyWebsiteVisits";"LoyaltyPoints";"EmailSubscribed";"AverageReviewRating";"Churn"
"695";"26";"Female";"West";"Bronze";"23";"4866.82";"Electronics";"22/6/2022";"Engineer";"12";"1016";"0";"3";"0"
"696";"43";"Female";"South";"Bronze";"15";"4155.14";"Home Goods";"3/3/2023";"Teacher";"11";"179";"1";"1.3";"0"
"697";"39";"Female";"West";"Platinum";"70";"4665.12";"Electronics";"1/6/2022";"Teacher";"13";"3459";"0";"1.3";"0"
"698";"63";"Female";"North";"Platinum";"11";"1110.84";"Electronics";"28/2/2022";"Lawyer";"7";"90";"0";"1.9";"1"
"699";"55";"Female";"East";"Bronze";"68";"373.1";"Home Goods";"28/6/2023";"Manager";"8";"2711";"0";"1.4";"0"
"700";"40";"Male";"North";"Bronze";"5";"1401.52";"Home Goods";"7/11/2023";"Engineer";"2";"4473";"1";"1.9";"0"
"701";"34";"Female";"South";"Gold";"53";"3171.84";"Clothing";"18/9/2022";"Teacher";"13";"4370";"1";"2.9";"0"
"702";"43";"Female";"West";"Bronze";"61";"1169.49";"Home Goods";"15/6/2022";"Artist";"9";"1214";"0";"3.2";"0"
"703";"64";"Female";"South";"Gold";"53";"7696.52";"Clothing";"11/7/2022";"Teacher";"4";"1764";"0";"1";"1"
"704";"55";"Female";"East";"Bronze";"64";"8647.8";"Electronics";"3/10/2023";"Chef";"13";"4381";"1";"4.9";"0"
"705";"19";"Male";"North";"Platinum";"95";"5868.33";"Electronics";"17/6/2022";"Lawyer";"4";"4265";"1";"3.1";"1"
"706";"23";"Male";"East";"Bronze";"6";"6316.52";"Electronics";"18/1/2022";"Engineer";"2";"2493";"0";"2.8";"1"
"707";"24";"Female";"South";"Silver";"12";"9604.37";"Home Goods";"16/2/2023";"Teacher";"3";"4382";"0";"1.9";"0"
"708";"30";"Female";"North";"Bronze";"61";"5559.03";"Clothing";"20/10/2022";"Engineer";"3";"4210";"1";"3.6";"0"
"709";"44";"Female";"West";"Platinum";"14";"8700.01";"Clothing";"28/6/2022";"Lawyer";"14";"3592";"0";"4.1";"0"
"710";"28";"Female";"South";"Silver";"13";"7300.21";"Electronics";"5/5/2023";"Lawyer";"13";"3974";"0";"3.1";"0"
"711";"32";"Male";"West";"Platinum";"8";"5586.81";"Home Goods";"19/6/2022";"Doctor";"14";"1625";"1";"2";"0"
"712";"26";"Female";"East";"Silver";"57";"5163.33";"Electronics";"16/12/2022";"Manager";"6";"932";"0";"2.6";"1"
"713";"25";"Male";"South";"Bronze";"6";"395.47";"Clothing";"18/12/2022";"Engineer";"6";"2416";"0";"2";"0"
"714";"63";"Female";"West";"Platinum";"58";"3045.42";"Clothing";"4/6/2023";"Chef";"11";"4266";"1";"2.6";"0"
"715";"23";"Female";"North";"Platinum";"11";"2448.19";"Electronics";"9/8/2023";"Engineer";"5";"1200";"1";"1.1";"1"
"716";"65";"Female";"West";"Gold";"31";"2995.62";"Clothing";"29/8/2023";"Doctor";"11";"3528";"1";"3.6";"1"
"717";"60";"Female";"West";"Silver";"4";"6693.89";"Electronics";"23/8/2023";"Manager";"10";"1426";"0";"3.2";"0"
"718";"21";"Male";"West";"Bronze";"99";"5208.91";"Home Goods";"30/4/2022";"Lawyer";"9";"3090";"1";"2.4";"0"
"720";"68";"Female";"East";"Gold";"2";"6565.12";"Home Goods";"25/11/2023";"Engineer";"10";"3436";"1";"3.7";"0"
"721";"45";"Male";"West";"Platinum";"44";"1875.73";"Clothing";"30/1/2023";"Artist";"8";"2789";"0";"1";"0"
"722";"43";"Female";"South";"Platinum";"17";"2441.17";"Home Goods";"13/11/2022";"Manager";"13";"3476";"1";"4.6";"0"
"723";"21";"Female";"South";"Silver";"40";"4864.69";"Home Goods";"9/2/2022";"Doctor";"2";"234";"0";"1.9";"0"
"724";"32";"Female";"East";"Silver";"18";"7087.13";"Clothing";"4/1/2022";"Lawyer";"4";"2738";"1";"5";"1"
"725";"36";"Female";"East";"Silver";"53";"1180.59";"Clothing";"4/12/2023";"Artist";"14";"3640";"1";"3.3";"0"
"726";"23";"Female";"West";"Silver";"53";"8475.68";"Electronics";"7/11/2023";"Teacher";"7";"1274";"1";"2.3";"0"
"727";"22";"Female";"West";"Gold";"8";"7597.48";"Electronics";"30/8/2023";"Doctor";"14";"2384";"1";"1.9";"0"
"728";"35";"Male";"South";"Gold";"19";"6458.46";"Home Goods";"10/4/2022";"Lawyer";"4";"1658";"1";"4.3";"0"
"729";"23";"Female";"East";"Bronze";"22";"4485.02";"Clothing";"30/11/2022";"Manager";"2";"1998";"1";"4.2";"0"
"730";"48";"Male";"North";"Silver";"23";"8161.09";"Home Goods";"18/7/2022";"Chef";"13";"4331";"0";"1.3";"1"
"731";"42";"Female";"South";"Silver";"31";"3866.15";"Clothing";"15/10/2022";"Doctor";"5";"1977";"1";"1.6";"0"
"732";"21";"Male";"West";"Silver";"69";"2064.72";"Clothing";"5/1/2023";"Manager";"7";"4492";"0";"2.5";"0"
"733";"23";"Male";"East";"Silver";"96";"2056.44";"Electronics";"9/9/2022";"Manager";"3";"2216";"1";"4.1";"1"
"734";"58";"Female";"South";"Silver";"4";"9136.11";"Home Goods";"2/3/2022";"Artist";"11";"755";"0";"2.9";"0"
"735";"54";"Female";"North";"Silver";"50";"5975.39";"Clothing";"29/8/2022";"Engineer";"9";"489";"0";"2.9";"0"
"736";"67";"Female";"North";"Gold";"10";"2486.1";"Clothing";"16/2/2023";"Doctor";"3";"1849";"1";"3.1";"0"
"737";"42";"Female";"East";"Silver";"10";"2398.53";"Clothing";"15/3/2023";"Manager";"12";"4290";"0";"1";"0"
"738";"51";"Female";"South";"Platinum";"35";"4849.53";"Clothing";"21/12/2022";"Teacher";"12";"1348";"1";"2.6";"0"
"739";"36";"Male";"North";"Platinum";"95";"5643.7";"Home Goods";"8/7/2023";"Lawyer";"13";"1065";"1";"1.5";"1"
"740";"51";"Female";"North";"Gold";"77";"8976.49";"Clothing";"30/3/2023";"Manager";"3";"2153";"0";"4.5";"0"
"741";"32";"Male";"South";"Platinum";"49";"2631.05";"Home Goods";"31/10/2022";"Chef";"3";"3583";"1";"2.9";"0"
"742";"67";"Male";"West";"Bronze";"50";"6635.33";"Clothing";"14/9/2023";"Artist";"1";"1042";"0";"2.5";"0"
"743";"25";"Male";"North";"Gold";"9";"7288.64";"Electronics";"27/10/2023";"Lawyer";"2";"131";"0";"2.6";"0"
"744";"61";"Female";"North";"Bronze";"25";"8831.87";"Clothing";"25/10/2023";"Teacher";"11";"661";"0";"3.4";"0"
"745";"64";"Male";"North";"Platinum";"37";"8765.52";"Electronics";"2/8/2022";"Artist";"3";"1544";"0";"4.6";"0"
"746";"66";"Female";"North";"Bronze";"10";"5757.45";"Electronics";"4/4/2022";"Doctor";"1";"1857";"0";"3";"0"
"747";"51";"Female";"North";"Platinum";"7";"3332.17";"Clothing";"1/9/2022";"Engineer";"2";"1765";"1";"3.6";"0"
"748";"35";"Male";"East";"Gold";"9";"2963.88";"Clothing";"4/12/2023";"Manager";"2";"3632";"1";"4.3";"1"
"749";"47";"Female";"West";"Gold";"82";"6911.56";"Clothing";"5/7/2022";"Chef";"11";"3474";"1";"1.4";"0"
"750";"30";"Female";"North";"Silver";"74";"7998.1";"Electronics";"21/10/2022";"Chef";"3";"799";"0";"1.9";"1"
"753";"52";"Female";"South";"Bronze";"37";"1040.37";"Clothing";"4/4/2022";"Engineer";"11";"3938";"0";"2.2";"0"
"754";"69";"Female";"East";"Platinum";"1";"1304.87";"Clothing";"4/12/2023";"Artist";"1";"3855";"0";"1.7";"0"
"755";"41";"Female";"East";"Platinum";"59";"4219.23";"Electronics";"10/11/2023";"Chef";"13";"4372";"1";"1.3";"0"
"756";"43";"Female";"West";"Bronze";"42";"7268.07";"Clothing";"1/2/2023";"Artist";"11";"3751";"0";"4.1";"1"
"757";"64";"Female";"West";"Platinum";"79";"9157.39";"Electronics";"29/7/2023";"Artist";"5";"1997";"0";"1";"0"
"759";"61";"Female";"South";"Bronze";"92";"1876.69";"Clothing";"11/7/2022";"Manager";"11";"4708";"0";"2.3";"0"
"760";"59";"Female";"West";"Silver";"27";"4258.78";"Electronics";"25/4/2023";"Doctor";"5";"2060";"0";"1.4";"0"
"761";"64";"Female";"North";"Gold";"35";"2804.87";"Electronics";"5/11/2023";"Lawyer";"7";"1967";"1";"4";"1"
"762";"18";"Female";"South";"Platinum";"70";"767.64";"Electronics";"18/6/2023";"Engineer";"7";"1902";"1";"2.7";"0"
"763";"30";"Female";"East";"Silver";"8";"8275.28";"Clothing";"19/3/2023";"Teacher";"8";"1954";"1";"3.4";"0"
"764";"27";"Female";"North";"Gold";"83";"3500.95";"Home Goods";"8/4/2022";"Teacher";"5";"1393";"1";"2.7";"0"
"765";"36";"Male";"North";"Platinum";"16";"5224.86";"Home Goods";"26/3/2023";"Chef";"11";"2653";"0";"1";"1"
"766";"22";"Male";"East";"Platinum";"30";"5809.27";"Clothing";"4/9/2023";"Lawyer";"12";"3959";"1";"3.8";"1"
"767";"25";"Female";"South";"Platinum";"81";"9215.42";"Home Goods";"19/12/2022";"Manager";"1";"2451";"1";"3.5";"1"
"768";"21";"Male";"East";"Bronze";"62";"1093.04";"Clothing";"18/6/2022";"Teacher";"7";"304";"0";"1";"0"
"770";"30";"Female";"West";"Platinum";"4";"4515.6";"Clothing";"27/5/2022";"Manager";"12";"325";"0";"1.5";"1"
"771";"55";"Male";"South";"Platinum";"50";"5243.33";"Clothing";"26/9/2022";"Teacher";"13";"4670";"0";"4";"1"
"772";"63";"Female";"North";"Silver";"70";"9915.51";"Clothing";"19/6/2022";"Doctor";"2";"3464";"0";"1.9";"1"
"773";"66";"Female";"East";"Platinum";"91";"1840";"Clothing";"2/5/2022";"Artist";"9";"2768";"0";"2.3";"1"
"774";"63";"Female";"South";"Bronze";"35";"7379.25";"Electronics";"7/4/2022";"Lawyer";"7";"3637";"0";"1.8";"0"
"775";"36";"Male";"North";"Platinum";"98";"6862.29";"Electronics";"4/8/2022";"Manager";"4";"4076";"1";"1.8";"0"
"776";"69";"Female";"South";"Platinum";"89";"2319.2";"Clothing";"27/4/2023";"Doctor";"14";"4902";"0";"4.7";"0"
"777";"67";"Female";"West";"Gold";"54";"9665.96";"Home Goods";"18/3/2023";"Chef";"13";"2056";"1";"2.1";"0"
"779";"44";"Female";"West";"Platinum";"35";"6639.96";"Electronics";"27/3/2022";"Artist";"10";"1336";"1";"3.9";"1"
"780";"67";"Male";"South";"Silver";"75";"8748.13";"Home Goods";"4/6/2023";"Artist";"12";"758";"0";"1.8";"0"
"781";"64";"Female";"West";"Bronze";"67";"4063.48";"Home Goods";"9/7/2023";"Chef";"3";"341";"1";"4.8";"0"
"782";"47";"Female";"South";"Bronze";"66";"4488.12";"Electronics";"24/3/2023";"Teacher";"7";"2855";"1";"4.8";"0"
"783";"21";"Male";"South";"Gold";"65";"750.89";"Clothing";"10/4/2022";"Artist";"11";"2865";"0";"4";"0"
"784";"28";"Female";"East";"Platinum";"44";"2706.57";"Electronics";"18/12/2022";"Manager";"11";"2147";"1";"2.3";"0"
"785";"38";"Female";"North";"Bronze";"12";"7194.35";"Clothing";"21/3/2023";"Teacher";"10";"2209";"0";"2";"1"
"786";"60";"Female";"West";"Platinum";"72";"9824.77";"Electronics";"16/4/2022";"Teacher";"8";"1648";"1";"1.8";"0"
"787";"19";"Female";"North";"Silver";"36";"3515.71";"Clothing";"17/2/2023";"Lawyer";"12";"3067";"0";"3.7";"1"
"788";"38";"Female";"North";"Gold";"18";"1566.49";"Clothing";"22/5/2023";"Engineer";"10";"4011";"0";"3.9";"0"
"789";"34";"Male";"East";"Platinum";"73";"1019.66";"Clothing";"14/6/2022";"Engineer";"4";"4699";"0";"2.8";"0"
"790";"60";"Female";"West";"Silver";"38";"1885.66";"Home Goods";"14/4/2022";"Teacher";"7";"2687";"0";"4.1";"1"
"791";"68";"Female";"North";"Silver";"33";"1199.3";"Home Goods";"23/4/2022";"Chef";"4";"1052";"1";"2.3";"1"
"792";"46";"Male";"South";"Silver";"66";"8315.43";"Electronics";"9/1/2023";"Artist";"5";"2881";"1";"4.8";"0"
"793";"44";"Female";"North";"Platinum";"5";"3895.87";"Electronics";"14/11/2023";"Chef";"1";"942";"1";"4.7";"0"
"794";"41";"Male";"South";"Bronze";"82";"4039.58";"Home Goods";"12/9/2022";"Lawyer";"1";"240";"1";"4.7";"0"
"795";"66";"Female";"South";"Platinum";"93";"8452.21";"Home Goods";"1/1/2023";"Engineer";"4";"3571";"1";"1.9";"0"
"796";"20";"Male";"South";"Platinum";"60";"7446.17";"Clothing";"2/9/2023";"Doctor";"10";"2976";"0";"4.9";"0"
"797";"56";"Female";"East";"Platinum";"96";"5316.73";"Electronics";"27/12/2023";"Artist";"13";"4217";"0";"4";"0"
"798";"27";"Female";"West";"Gold";"82";"5049.9";"Clothing";"3/7/2023";"Manager";"3";"2920";"0";"1.8";"0"
"799";"20";"Male";"North";"Gold";"37";"6996.31";"Electronics";"7/4/2022";"Doctor";"11";"4749";"1";"1.1";"1"
"800";"62";"Female";"East";"Bronze";"65";"5914.87";"Clothing";"15/7/2022";"Engineer";"8";"138";"0";"3.4";"0"
"801";"59";"Female";"West";"Bronze";"84";"1966.06";"Home Goods";"25/12/2023";"Lawyer";"10";"3005";"1";"1.8";"1"
"803";"54";"Female";"West";"Bronze";"30";"4117.82";"Clothing";"1/11/2023";"Chef";"11";"343";"0";"2.6";"1"
"804";"44";"Female";"North";"Silver";"8";"4991.4";"Home Goods";"5/7/2023";"Manager";"7";"76";"0";"4.5";"1"
"805";"22";"Female";"East";"Silver";"91";"913.83";"Clothing";"8/6/2023";"Lawyer";"5";"365";"1";"2.1";"1"
"806";"59";"Male";"East";"Bronze";"7";"5403.07";"Clothing";"22/5/2023";"Lawyer";"13";"3088";"0";"1.5";"0"
"807";"28";"Male";"South";"Silver";"32";"9680.36";"Electronics";"6/7/2022";"Manager";"6";"4341";"0";"4.2";"0"
"808";"30";"Female";"South";"Platinum";"60";"7012.2";"Home Goods";"15/3/2023";"Teacher";"14";"4203";"1";"4.1";"0"
"809";"58";"Male";"South";"Silver";"68";"1511.45";"Electronics";"23/4/2022";"Manager";"12";"4873";"0";"2.3";"0"
"810";"51";"Female";"North";"Platinum";"5";"5738.83";"Home Goods";"7/8/2022";"Lawyer";"12";"4093";"0";"3.5";"0"
"811";"55";"Male";"West";"Bronze";"2";"8063.77";"Electronics";"11/1/2023";"Chef";"1";"2028";"0";"2.6";"0"
"812";"57";"Male";"East";"Silver";"77";"3502.24";"Clothing";"19/11/2022";"Doctor";"8";"127";"1";"3.5";"0"
"814";"51";"Female";"East";"Gold";"64";"122.34";"Clothing";"11/1/2023";"Manager";"2";"2304";"1";"3.9";"0"
"815";"44";"Female";"South";"Platinum";"34";"8708.54";"Clothing";"19/12/2022";"Chef";"14";"2162";"0";"2.1";"0"
"816";"53";"Female";"West";"Gold";"34";"4754.81";"Clothing";"11/1/2023";"Artist";"14";"1243";"0";"4.3";"0"
"817";"43";"Male";"East";"Platinum";"30";"2610.11";"Electronics";"24/2/2022";"Lawyer";"3";"2759";"0";"3";"0"
"818";"68";"Female";"West";"Bronze";"30";"2056.31";"Clothing";"18/1/2022";"Manager";"11";"3245";"0";"3.6";"1"
"819";"42";"Female";"South";"Silver";"87";"4329.12";"Home Goods";"14/4/2023";"Chef";"2";"1843";"0";"4";"0"
"820";"36";"Male";"East";"Platinum";"64";"2312.13";"Electronics";"23/6/2022";"Artist";"11";"4148";"0";"4.1";"0"
"821";"38";"Female";"North";"Bronze";"26";"8978.11";"Home Goods";"22/1/2023";"Teacher";"2";"4293";"1";"4.7";"0"
"822";"48";"Female";"North";"Platinum";"94";"2344.73";"Electronics";"30/3/2022";"Manager";"11";"4402";"1";"3.7";"0"
"823";"46";"Female";"North";"Gold";"57";"4084.1";"Clothing";"12/5/2023";"Chef";"2";"3412";"1";"3";"1"
"824";"26";"Male";"West";"Platinum";"68";"1493.76";"Electronics";"2/11/2023";"Artist";"5";"223";"1";"4.6";"0"
"825";"36";"Male";"West";"Gold";"92";"1276.73";"Clothing";"23/4/2023";"Lawyer";"2";"3517";"1";"2.3";"0"
"826";"43";"Female";"South";"Bronze";"41";"2453.54";"Electronics";"24/4/2022";"Engineer";"8";"1160";"0";"4.8";"0"
"827";"42";"Female";"South";"Bronze";"14";"129.43";"Home Goods";"23/5/2022";"Doctor";"8";"3680";"0";"1.6";"0"
"828";"57";"Female";"East";"Bronze";"91";"6026.48";"Clothing";"20/10/2023";"Chef";"11";"2331";"0";"3.2";"0"
"829";"60";"Male";"East";"Silver";"45";"2300.59";"Clothing";"23/1/2022";"Manager";"8";"3197";"0";"4.5";"0"
"830";"46";"Female";"West";"Bronze";"25";"4371.66";"Clothing";"16/10/2022";"Chef";"7";"2809";"1";"3.3";"0"
"831";"42";"Female";"North";"Bronze";"99";"8105.43";"Clothing";"11/12/2022";"Artist";"14";"3104";"0";"1.8";"0"
"832";"36";"Male";"South";"Platinum";"49";"4216.24";"Home Goods";"2/8/2022";"Chef";"3";"2605";"0";"3.4";"0"
"833";"21";"Male";"South";"Silver";"26";"7674.5";"Clothing";"5/6/2023";"Manager";"13";"3246";"0";"2.8";"0"
"834";"62";"Female";"West";"Platinum";"61";"7149.87";"Home Goods";"16/6/2023";"Doctor";"4";"2782";"1";"3";"0"
"836";"63";"Male";"South";"Platinum";"32";"4026.03";"Home Goods";"2/7/2022";"Manager";"10";"2762";"0";"2";"1"
"837";"18";"Female";"West";"Gold";"16";"7453.11";"Electronics";"24/2/2022";"Lawyer";"3";"2996";"1";"1.5";"0"
"838";"28";"Male";"South";"Gold";"87";"5675.07";"Clothing";"3/5/2022";"Manager";"1";"4443";"1";"1.1";"1"
"839";"21";"Female";"North";"Bronze";"98";"5256.44";"Electronics";"5/6/2022";"Teacher";"10";"47";"1";"3.4";"0"
"840";"24";"Male";"South";"Gold";"12";"2764.01";"Clothing";"1/1/2022";"Doctor";"2";"1418";"0";"5";"1"
"841";"45";"Female";"South";"Gold";"18";"5134.28";"Home Goods";"14/12/2022";"Engineer";"8";"2800";"1";"3.2";"0"
"842";"53";"Female";"North";"Silver";"29";"641";"Clothing";"28/1/2023";"Lawyer";"1";"4824";"0";"1.4";"0"
"843";"24";"Female";"North";"Platinum";"44";"1243.01";"Electronics";"16/8/2022";"Teacher";"11";"2660";"1";"1.3";"0"
"844";"37";"Female";"East";"Silver";"21";"4827.43";"Home Goods";"5/3/2023";"Doctor";"6";"4480";"0";"2.3";"0"
"845";"52";"Female";"North";"Silver";"37";"3056.74";"Home Goods";"31/1/2022";"Chef";"2";"3253";"1";"2";"0"
"846";"68";"Female";"West";"Gold";"9";"9043.01";"Electronics";"2/9/2023";"Chef";"13";"3462";"0";"2.9";"0"
"847";"68";"Male";"East";"Silver";"48";"9542.8";"Electronics";"6/2/2023";"Doctor";"4";"1050";"0";"2.3";"0"
"848";"56";"Female";"North";"Platinum";"6";"8799.54";"Home Goods";"15/3/2023";"Chef";"5";"479";"1";"2.6";"1"
"849";"38";"Male";"North";"Gold";"31";"508.76";"Home Goods";"7/1/2022";"Teacher";"5";"1001";"0";"2.4";"0"
"851";"18";"Male";"South";"Gold";"52";"4655.92";"Clothing";"7/4/2022";"Doctor";"13";"4276";"0";"1.2";"0"
"852";"54";"Female";"West";"Silver";"48";"564.55";"Electronics";"14/12/2023";"Chef";"3";"3626";"1";"1.8";"1"
"853";"63";"Male";"North";"Gold";"52";"1268.1";"Electronics";"30/8/2022";"Engineer";"12";"4538";"0";"4.4";"0"
"854";"59";"Female";"South";"Gold";"3";"7965.26";"Clothing";"18/5/2023";"Lawyer";"1";"3263";"1";"2.5";"0"
"855";"20";"Female";"West";"Platinum";"85";"4891.19";"Clothing";"25/5/2022";"Artist";"13";"2878";"1";"1.1";"1"
"856";"51";"Female";"East";"Platinum";"89";"5940.69";"Home Goods";"25/6/2022";"Chef";"9";"616";"0";"3.8";"0"
"859";"51";"Female";"North";"Silver";"84";"4340.02";"Home Goods";"4/3/2022";"Chef";"2";"1173";"0";"4.2";"1"
"860";"41";"Female";"North";"Bronze";"34";"5097.98";"Electronics";"18/7/2022";"Doctor";"3";"3930";"0";"1.4";"0"
"862";"23";"Male";"North";"Platinum";"93";"3778.65";"Electronics";"24/3/2022";"Lawyer";"8";"1703";"0";"2.7";"0"
"863";"56";"Female";"North";"Platinum";"81";"135.76";"Clothing";"29/4/2022";"Teacher";"9";"4012";"1";"3.2";"0"
"864";"19";"Female";"West";"Silver";"20";"1420.13";"Home Goods";"14/7/2023";"Engineer";"13";"3449";"1";"1.6";"1"
"865";"28";"Female";"South";"Silver";"37";"347.44";"Electronics";"2/7/2023";"Engineer";"6";"4351";"1";"4.5";"1"
"866";"24";"Female";"East";"Bronze";"16";"8814.8";"Clothing";"1/10/2023";"Engineer";"5";"2439";"1";"4.2";"1"
"867";"24";"Female";"North";"Platinum";"38";"707.66";"Clothing";"25/6/2022";"Engineer";"11";"1389";"0";"3.6";"0"
"868";"56";"Female";"South";"Silver";"11";"5649.61";"Home Goods";"24/11/2022";"Manager";"6";"1470";"1";"1.9";"0"
"869";"56";"Male";"North";"Silver";"52";"5893.47";"Electronics";"3/5/2022";"Teacher";"10";"4457";"1";"2.6";"0"
"871";"68";"Male";"East";"Platinum";"54";"6161.43";"Home Goods";"2/10/2022";"Manager";"4";"35";"0";"2.1";"0"
"873";"68";"Female";"West";"Gold";"10";"5813.45";"Electronics";"14/10/2023";"Artist";"14";"1449";"1";"3.1";"0"
"874";"68";"Female";"East";"Bronze";"78";"1937.77";"Clothing";"29/11/2022";"Engineer";"1";"537";"0";"1.4";"0"
"876";"20";"Male";"North";"Platinum";"30";"7008.05";"Electronics";"30/1/2022";"Chef";"8";"2809";"0";"4.8";"0"
"877";"30";"Female";"South";"Silver";"66";"6872.66";"Electronics";"19/7/2023";"Engineer";"3";"995";"1";"3.3";"0"
"878";"47";"Female";"West";"Silver";"56";"6159.97";"Electronics";"18/4/2022";"Doctor";"13";"3542";"0";"4.2";"1"
"879";"27";"Female";"North";"Platinum";"84";"3887.51";"Clothing";"1/4/2022";"Engineer";"5";"1204";"0";"2.9";"0"
"880";"69";"Female";"West";"Gold";"97";"1302";"Home Goods";"31/3/2022";"Doctor";"14";"3072";"0";"2.8";"0"
"881";"26";"Female";"South";"Silver";"35";"806.81";"Clothing";"23/4/2023";"Manager";"3";"1110";"0";"1.3";"0"
"882";"23";"Female";"South";"Silver";"59";"6153.91";"Clothing";"28/3/2022";"Artist";"10";"3149";"0";"2.2";"0"
"883";"61";"Female";"South";"Bronze";"31";"3689";"Home Goods";"16/9/2022";"Manager";"6";"2467";"1";"2.2";"0"
"884";"19";"Female";"South";"Bronze";"54";"120.36";"Electronics";"22/4/2022";"Teacher";"6";"128";"1";"1.9";"1"
"885";"61";"Female";"North";"Silver";"37";"1579.24";"Clothing";"13/3/2022";"Lawyer";"8";"2581";"0";"1.8";"0"
"886";"33";"Female";"North";"Silver";"27";"7009.93";"Clothing";"19/7/2023";"Engineer";"3";"4574";"0";"4.5";"1"
"887";"30";"Female";"South";"Silver";"41";"7605.38";"Clothing";"9/10/2023";"Doctor";"1";"1716";"0";"4.6";"0"
"888";"65";"Male";"West";"Silver";"1";"5869.87";"Electronics";"1/2/2023";"Teacher";"1";"4324";"1";"3.4";"0"
"889";"30";"Female";"South";"Platinum";"18";"6089.84";"Home Goods";"21/2/2023";"Teacher";"14";"2167";"0";"4";"0"
"890";"39";"Female";"East";"Gold";"59";"2810.18";"Clothing";"17/7/2023";"Doctor";"4";"4961";"0";"1.7";"0"
"892";"43";"Female";"East";"Bronze";"88";"9386.07";"Home Goods";"24/9/2023";"Teacher";"10";"1093";"0";"3.2";"1"
"893";"31";"Female";"West";"Silver";"33";"3909.39";"Home Goods";"29/8/2022";"Doctor";"11";"847";"1";"3.9";"0"
"894";"48";"Female";"South";"Silver";"18";"6138.75";"Electronics";"24/4/2022";"Lawyer";"1";"1186";"1";"4.3";"0"
"896";"62";"Female";"East";"Silver";"8";"4553.49";"Home Goods";"9/9/2022";"Lawyer";"9";"1898";"1";"4.5";"0"
"897";"59";"Male";"South";"Bronze";"54";"7850.22";"Electronics";"9/10/2023";"Artist";"11";"3228";"0";"3.3";"1"
"898";"39";"Female";"East";"Silver";"17";"3981.11";"Clothing";"20/9/2023";"Doctor";"11";"1771";"0";"1.2";"0"
"899";"24";"Female";"East";"Platinum";"31";"4431.14";"Home Goods";"21/6/2022";"Chef";"9";"4078";"0";"1.3";"0"
"901";"66";"Female";"South";"Gold";"35";"8240.32";"Clothing";"16/4/2022";"Teacher";"14";"2661";"1";"3.3";"0"
"902";"58";"Female";"North";"Platinum";"26";"3100.57";"Home Goods";"13/4/2022";"Manager";"8";"2178";"0";"2.6";"0"
"903";"44";"Female";"North";"Bronze";"83";"7336.34";"Home Goods";"14/4/2022";"Teacher";"13";"2392";"0";"4.6";"0"
"904";"48";"Female";"South";"Gold";"74";"9283.07";"Home Goods";"26/9/2022";"Engineer";"6";"2118";"0";"4.9";"0"
"905";"23";"Female";"East";"Platinum";"83";"7709.72";"Clothing";"23/2/2022";"Doctor";"12";"3845";"1";"4.7";"0"
"906";"33";"Female";"South";"Silver";"21";"8709.65";"Clothing";"24/3/2023";"Lawyer";"14";"1335";"0";"1.1";"0"
"907";"55";"Female";"South";"Gold";"58";"1503.2";"Clothing";"20/8/2022";"Manager";"2";"4269";"0";"1.6";"0"
"908";"55";"Female";"South";"Gold";"77";"4085.42";"Electronics";"21/4/2023";"Doctor";"8";"4219";"1";"4.6";"0"
"909";"67";"Female";"South";"Bronze";"16";"353.79";"Home Goods";"31/5/2023";"Manager";"6";"2114";"0";"4.9";"0"
"910";"49";"Female";"East";"Gold";"86";"5273.91";"Electronics";"20/8/2023";"Chef";"3";"3140";"0";"2.4";"1"
"911";"50";"Female";"North";"Silver";"43";"9987.38";"Electronics";"4/5/2022";"Engineer";"11";"3725";"1";"1.8";"0"
"912";"66";"Female";"East";"Platinum";"39";"5431.08";"Electronics";"7/11/2023";"Manager";"10";"4770";"0";"2.7";"0"
"913";"34";"Female";"West";"Silver";"22";"8630.58";"Electronics";"17/3/2023";"Artist";"4";"1264";"1";"4.3";"1"
"914";"50";"Female";"North";"Platinum";"12";"9899.2";"Home Goods";"20/4/2022";"Chef";"8";"4276";"1";"4.5";"0"
"915";"28";"Male";"South";"Silver";"70";"3381.1";"Home Goods";"28/10/2022";"Manager";"6";"4267";"1";"1.4";"0"
