CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Occupation,FrequencyWebsiteVisits
1751,45,Female,East,Platinum,92,4942.72,Clothing,26/6/2022,Teacher,4
1752,54,Female,South,Gold,59,2292.51,Clothing,22/10/2023,Chef,12
1753,56,Female,West,Platinum,46,391.68,Home Goods,29/11/2022,Artist,14
1754,38,Female,West,Platinum,67,9000.12,Clothing,20/6/2023,Artist,2
1755,62,Female,West,Bronze,42,9235.65,Home Goods,2/6/2023,Engineer,7
1756,21,Female,West,Platinum,8,7437.8,Electronics,16/8/2022,Doctor,11
1757,36,Male,West,Platinum,16,7461.74,Home Goods,17/12/2023,Manager,2
1758,31,Female,East,Platinum,1,8355.18,Home Goods,24/3/2022,Lawyer,12
1759,69,Male,West,Gold,95,3187.2,Home Goods,7/9/2023,Manager,8
1760,67,Male,East,Gold,48,8218.82,Home Goods,7/10/2023,Artist,5
1761,-9999,Female,East,Gold,43,6798.98,Home Goods,16/10/2023,Artist,10
1762,51,Male,West,Platinum,77,7897.15,Electronics,24/10/2023,Artist,9
1763,36,Female,North,Platinum,81,8550.68,Home Goods,11/10/2022,Manager,8
1764,30,Female,West,Platinum,30,8913.66,Clothing,22/5/2022,Teacher,6
1765,65,Female,East,Platinum,88,308.91,Electronics,20/11/2022,Teacher,14
1766,45,,West,Gold,72,4671.98,Home Goods,28/12/2023,Teacher,8
1767,57,Male,South,Gold,69,9494.06,Electronics,24/7/2023,Chef,11
1768,52,Male,South,?,32,5811.35,Electronic,5/9/2023,Engineer,6
1769,25,Male,North,Bronze,33,7188.16,Home Goods,30/9/2022,Engineer,3
1770,48,Male,West,Silver,4,3414.53,Clothing,8/8/2022,Manager,3
1771,63,Male,South,Gold,15,1018.35,Electronics,13/3/2023,Engineer,14
1772,34,Male,East,Gold,67,5809.16,Electronics,10/6/2023,Chef,11
1773,19,Male,South,Gold,17,4333.12,Clothing,27/6/2022,Doctor,2
1774,42,Male,North,Gold,32,348.41,Clothing,4/6/2023,Engineer,3
1775,34,Female,East,Platinum,24,1048.3,Clothings,9/4/2023,Teacher,5
1776,63,Male,East,Bronze,90,4683.28,Clothing,17/3/2023,Doctor,11
1777,45,Male,North,Gold,28,5042.37,Clothing,2/2/2022,Doctor,13
1778,55,Male,South,Silver,94,5017.14,Clothing,24/5/2023,Engineer,13
1779,68,Male,East,Platinum,24,3021.56,Electronics,25/8/2023,Doctor,10
1780,42,Male,South,Platinum,77,5686.07,Clothing,24/6/2022,Teacher,2
1781,66,Male,East,Silver,41,4938.12,Clothing,3/4/2022,Teacher,3
1782,30,Female,North,Gold,51,2559.18,Clothing,29/10/2022,Chef,12
1783,22,Male,West,Gold,13,6344.1,Electronics,30/8/2022,Chef,6
1784,66,Male,South,Gold,58,7660.36,Electronics,26/2/2022,Teacher,6
1785,69,Male,North,Silver,36,696.06,Home Goods,10/5/2022,Lawyer,14
1786,64,Male,West,Bronze,65,1906.74,Clothing,29/11/2023,Manager,6
1787,58,Female,West,Bronze,95,7137.26,Clothing,18/6/2023,Teacher,14
1788,32,Male,West,Bronze,18,4080.56,Electronics,10/6/2022,Chef,14
1789,67,Male,North,Silver,56,5896.56,Electronics,2/2/2022,Manager,2
1790,28,Male,East,Silver,29,5310.11,Electronics,15/1/2023,Engineer,4
1791,45,Male,North,Bronze,49,1781.9,,25/10/2022,Engineer,10
1792,32,Male,South,?,74,6111.08,Home Goods,22/8/2023,Artist,12
1793,56,Male,West,Gold,3,1237.73,Electronics,13/12/2022,Manager,5
1794,31,Male,East,Bronze,36,8089.37,Home Goods,12/2/2022,Artist,9
1795,22,Male,East,Bronze,11,5061.42,Clothing,15/3/2023,Teacher,8
1796,40,Female,North,Silver,29,768.76,Home Goods,30/9/2023,Doctor,10
1797,33,Male,East,Silver,42,9869.24,Home Goods,10/6/2023,Manager,8
1798,47,Male,North,Platinum,3,4559.5,Home Goods,19/1/2023,Teacher,1
1799,32,Female,East,Silver,73,7028.87,Home Goods,27/1/2022,Manager,7
1800,60,Male,West,Platinum,81,1536.37,Electronics,11/6/2023,Engineer,2
1801,-9999,Male,South,Bronze,27,1533.4,Electronics,13/2/2023,Doctor,4
1802,29,Female,North,Bronze,83,1647.24,Clothing,7/1/2023,Doctor,1
1803,49,Male,South,Gold,21,1610.89,Home Goods,16/10/2022,Manager,5
1804,45,Male,South,Platinum,60,1468.7,Electronics,7/2/2022,Manager,1
1805,40,Male,South,Silver,78,9856.22,Home Goods,30/5/2023,Engineer,9
1806,64,Male,East,Gold,14,3586.05,Electronics,23/6/2023,Doctor,7
1807,61,Male,West,Gold,15,1998.86,Electronics,7/7/2023,Lawyer,6
1808,38,Male,West,Platinum,97,4303.01,Home Goods,8/7/2023,Artist,1
1809,20,Male,South,Gold,54,5076.57,Electronics,9/4/2023,Artist,11
1810,43,Male,South,Platinum,12,4660.12,Clothing,10/2/2023,Doctor,6
1811,18,Female,West,Platinum,49,4616.17,Clothing,30/10/2022,Manager,10
1812,49,Male,East,Silver,59,7238.2,Clothing,15/2/2023,Doctor,14
1813,64,Male,East,Bronze,9,6786.97,Clothing,3/1/2022,Doctor,4
1814,24,Female,North,Silver,41,3340.99,Clothing,18/5/2022,Artist,9
1815,36,Male,West,Platinum,49,1923.69,,28/12/2022,Chef,4
1816,40,Male,West,Platinum,35,7023.98,Clothing,9/11/2022,Teacher,1
1817,-9999,Female,West,Silver,38,3336.6,Home Goods,19/8/2023,Teacher,3
1818,43,Male,East,Silver,41,9776.41,Home Goods,8/5/2023,Manager,12
1819,31,Male,East,Gold,11,7326.27,Electronics,12/7/2023,Teacher,8
1820,30,Male,North,Gold,48,3921.33,Clothing,20/4/2022,Artist,5
1821,55,Female,West,Gold,24,9998.4,Electronics,26/8/2023,Artist,7
1822,37,Female,North,Bronze,57,1427.73,Home Goods,22/10/2023,Manager,13
1823,49,Male,West,Bronze,39,3299.21,Electronics,13/8/2022,Teacher,13
1824,46,Female,West,Bronze,5,5330.36,,25/10/2022,Lawyer,11
1825,37,Male,West,Bronze,53,1328.53,Electronics,15/3/2023,Lawyer,8
1826,58,Female,North,Silver,63,6037.25,Home Goods,18/7/2022,Manager,4
1827,58,Male,South,Platinum,48,7258.14,Home Goods,3/5/2022,Engineer,12
1828,43,Male,East,Gold,27,4279.9,Home Goods,12/3/2022,Lawyer,12
1829,65,Female,East,Gold,72,6420.4,Electronics,22/7/2022,Engineer,2
1830,47,Female,North,Platinum,91,8753.95,Clothing,13/1/2023,Artist,2
1831,46,Female,North,Silver,26,9594.91,Electronics,12/3/2022,Chef,6
1832,60,Male,East,Platinum,42,4225.77,Home Goods,14/1/2022,Lawyer,13
1833,28,Female,West,Silver,21,7244.13,,22/11/2022,Manager,7
1834,38,Female,North,Platinum,32,7720.9,Clothing,14/3/2023,Artist,7
1835,35,Female,West,Platinum,55,7102.86,Home Goods,21/8/2023,Lawyer,6
1836,18,Male,East,Gold,3,5392.64,Clothing,8/10/2022,Engineer,11
1837,57,Male,East,Platinum,63,1800.83,Clothing,11/7/2022,Artist,10
1838,56,Male,East,Gold,56,2764.11,Electronics,5/8/2023,Manager,14
1839,52,Male,West,Bronze,5,5988.53,Home Goods,9/6/2023,Manager,4
1840,19,Male,North,Bronze,95,3767.42,Clothing,16/3/2022,Chef,6
1841,66,Male,East,Silver,29,9227.56,Home Goods,16/12/2022,Teacher,12
1842,40,Male,West,Gold,14,1747.32,Home Goods,17/11/2023,Artist,14
1843,63,Male,West,Platinum,26,2998.74,,23/11/2023,Engineer,5
1844,67,Female,South,Gold,94,950.29,Electronics,27/4/2022,Chef,12
1845,40,Male,East,Bronze,83,5708.3,Electronics,16/3/2023,Teacher,8
1846,57,Female,North,Bronze,23,2637.91,Home Goods,21/3/2023,Artist,9
1847,46,Female,East,Gold,5,9173.98,Home Goods,10/3/2023,Teacher,6
1848,19,Female,South,Silver,51,3602.89,Home Goods,18/9/2022,Doctor,2
1849,39,Male,East,Platinum,97,2703.17,Electronics,19/5/2023,Engineer,10
1850,20,Male,South,Bronze,40,8836.1,Home Goods,13/4/2022,Lawyer,5
1851,50,Male,South,Gold,18,3653.61,Electronics,28/4/2022,Artist,2
1852,68,Male,East,Silver,67,1820.37,Home Goods,25/7/2023,Teacher,3
1853,24,Female,North,Gold,93,9356.71,Clothing,9/5/2023,Manager,5
1854,56,Female,East,Platinum,57,161.85,Electronics,1/6/2022,Artist,2
1855,53,Male,West,Platinum,28,7840.99,Clothings,4/10/2022,Manager,1
1856,-9999,Male,West,Platinum,79,9901.13,Electronics,19/2/2023,Doctor,9
1857,41,,South,Gold,85,1729.47,Clothing,28/12/2023,Manager,12
1858,69,Female,West,Gold,33,3121.11,Electronics,14/4/2022,Engineer,13
1859,36,Male,East,Platinum,25,5741.43,Home Goods,13/4/2023,Teacher,4
1860,56,Male,West,Silver,76,3229.01,Electronics,12/1/2022,Manager,8
1861,43,Female,East,Silver,79,5477.46,,28/12/2022,Artist,2
1862,64,Male,West,Platinum,15,9046.64,Home Goods,8/11/2022,Artist,2
1863,33,Female,North,Gold,37,2869.86,Clothing,3/11/2023,Artist,3
1864,67,Male,West,Gold,9,7794.48,Electronics,14/6/2023,Engineer,1
1865,45,Female,South,Silver,46,5734.72,Clothing,20/8/2022,Teacher,8
1866,39,Female,North,Platinum,90,9445.62,Electronics,19/12/2022,Artist,13
1867,19,Female,North,Gold,50,3985,Electronics,11/2/2023,Manager,4
1868,27,Male,East,Gold,88,9620.37,Clothing,5/8/2023,Chef,2
1869,69,,East,Silver,41,9634.66,Clothing,31/8/2022,Teacher,9
1870,35,Male,South,Bronze,10,8014.98,Clothing,22/9/2023,Artist,2
1871,29,Male,South,Platinum,52,1059.13,Clothing,21/11/2023,Teacher,8
1872,18,Male,South,Silver,46,2448.37,Home Goods,3/4/2023,Artist,8
1873,21,Female,South,?,90,696.82,,7/12/2023,Lawyer,8
1874,54,Female,North,Bronze,63,2013.66,Clothing,12/9/2023,Chef,13
1875,38,Male,South,Silver,11,3867.38,Clothing,8/3/2022,Engineer,10
1876,37,Male,West,Bronze,80,6103.67,Home Goods,22/10/2022,Manager,5
1877,65,Female,West,Platinum,40,3916.45,Home Goods,18/9/2022,Artist,13
1878,-9999,Male,West,Gold,39,4182.87,Home Goods,16/10/2023,Doctor,1
1879,38,Female,South,Silver,5,4060.24,Electronics,30/4/2023,Manager,7
1880,22,Female,West,Platinum,34,773.39,Clothing,29/4/2022,Teacher,1
1881,59,Male,East,Bronze,75,8763.92,Clothing,21/6/2023,Teacher,5
1882,34,Male,North,Bronze,54,6628.64,Home Goods,26/9/2023,Manager,4
1883,34,Female,South,Silver,35,3425.35,Electronics,9/9/2023,Engineer,2
1884,23,Male,North,Silver,67,6039.08,Home Goods,14/9/2022,Engineer,2
1885,50,Female,East,Gold,48,5312.1,Clothing,12/1/2022,Lawyer,4
1886,40,Male,North,Bronze,62,3855.93,Electronics,3/8/2022,Teacher,14
1887,-9999,Male,North,Silver,69,1470.87,Electronics,6/12/2022,Doctor,2
1888,26,,South,Bronze,35,7749.82,Clothing,8/2/2022,Teacher,9
1889,46,Female,North,Bronze,35,840.89,Home Goods,27/4/2023,Lawyer,3
1890,59,Male,South,Bronze,19,2022.51,Home Goods,2/6/2022,Lawyer,14
1891,28,Male,East,Silver,6,740.32,Clothing,4/1/2023,Artist,11
1892,56,Male,West,Platinum,28,2907.89,Electronics,31/5/2023,Manager,9
1893,46,Male,South,Gold,20,7583.82,Electronics,23/10/2023,Doctor,8
1894,49,Male,East,Platinum,81,9481.6,Electronics,12/3/2022,Lawyer,4
1895,62,Male,East,Bronze,42,8961.54,Electronics,16/6/2022,Lawyer,13
1896,29,Female,South,Silver,39,5407.61,Electronics,9/9/2022,Lawyer,3
1897,52,Male,South,Bronze,93,5057.92,Electronics,20/6/2023,Lawyer,8
1898,45,Male,North,Gold,12,9870.87,Clothing,23/2/2022,Teacher,8
1899,67,Male,South,Bronze,58,5093.06,Home Goods,11/11/2023,Engineer,5
1900,25,Male,West,Gold,65,7548.53,Electronics,5/6/2023,Lawyer,4
1901,57,Male,West,Silver,19,9498.98,Home Goods,27/8/2023,Artist,9
1902,56,Male,West,Silver,38,163.83,Home Goods,21/6/2023,Teacher,7
1903,23,Male,East,Platinum,39,810.84,Home Goods,26/5/2022,Doctor,6
1904,27,Male,West,Silver,15,5292.73,Clothing,26/7/2022,Engineer,1
1905,42,Male,West,Bronze,76,142.19,Electronics,27/7/2023,Teacher,14
1906,30,Male,North,Gold,38,6561.1,Electronics,16/1/2023,Chef,9
1907,58,Male,South,Bronze,11,8865.78,Home Goods,27/6/2023,Engineer,1
1908,51,Male,North,Gold,88,9219.64,Electronics,14/6/2023,Chef,14
1909,32,Male,North,Silver,8,229.22,Electronics,13/4/2022,Doctor,10
1910,63,Female,East,Platinum,88,8824.24,Home Goods,8/5/2023,Manager,14
1911,33,Female,East,Bronze,89,6839.18,Home Goods,30/4/2023,Doctor,14
1912,22,Male,East,Silver,18,7448.67,Home Goods,6/2/2023,Chef,12
1913,40,Female,South,Platinum,17,5574.66,Electronics,1/10/2022,Lawyer,6
1914,20,Female,East,Platinum,29,2120.69,Electronics,27/6/2023,Lawyer,4
1915,25,Male,West,Silver,56,6915.71,Electronics,28/4/2023,Doctor,1
1916,63,Male,North,Gold,22,3433.25,Clothing,2/1/2022,Lawyer,12
1917,26,Male,East,Gold,83,5921.46,Home Goods,12/12/2023,Engineer,14
1918,23,Female,North,Gold,12,3548.81,Clothing,10/12/2023,Chef,4
1919,57,Female,East,Bronze,89,5476.48,Electronics,14/5/2022,Lawyer,8
1920,33,Male,West,Silver,90,1314.51,Electronics,15/5/2022,Doctor,9
1921,-9999,Male,North,Bronze,91,731.04,Clothing,2/12/2022,Artist,5
1922,59,Male,South,Gold,16,635.92,Clothing,9/12/2022,Lawyer,8
1923,43,Male,North,Gold,38,9802.74,Clothing,2/6/2023,Lawyer,10
1924,40,Male,North,Gold,98,7351.6,Electronics,13/2/2022,Chef,3
1925,43,Male,West,Silver,22,9167.48,Home Goods,4/9/2022,Lawyer,11
1926,43,Male,South,Silver,78,3209.34,Clothing,22/12/2023,Teacher,6
1927,37,Male,South,Platinum,95,5622.19,Clothing,1/11/2023,Lawyer,14
1928,47,Male,East,Platinum,85,5345.23,Electronics,13/6/2022,Teacher,2
1929,-9999,Male,East,Platinum,95,932.4,Clothing,16/10/2023,Lawyer,3
1930,29,Male,South,Gold,28,1980.46,Clothing,14/9/2022,Engineer,8
1931,53,Male,South,Platinum,99,6148.82,Clothing,12/10/2023,Teacher,14
1932,44,Male,South,Silver,94,6172.11,Electronics,5/1/2023,Doctor,13
1933,57,Female,East,Silver,3,3593.73,Electronics,8/9/2023,Artist,7
1934,36,Male,East,Platinum,12,9898.82,Electronics,12/5/2022,Doctor,14
1935,26,Male,West,Bronze,92,5781,Electronics,29/4/2023,Engineer,6
1936,19,Female,South,Bronze,35,6622.7,Clothing,21/9/2022,Artist,1
1937,53,,West,Platinum,66,8335.84,Clothing,29/7/2022,Chef,3
1938,68,Male,South,Gold,74,4293.94,Home Goods,7/6/2022,Artist,11
1939,67,Male,West,Gold,87,2592.1,Clothing,17/12/2023,Teacher,9
1940,64,,North,Platinum,24,4508.08,Clothing,16/12/2022,Doctor,11
1941,28,Female,South,Silver,89,4478.44,Electronics,17/7/2023,Manager,8
1942,28,Male,West,Bronze,68,5357.28,Home Goods,14/2/2023,Teacher,7
1943,42,Female,East,Bronze,62,4726.46,Clothing,26/4/2022,Chef,10
1944,49,Female,East,Gold,98,7206.25,Electronics,12/3/2022,Engineer,11
1945,61,Male,West,Platinum,89,6396.33,Electronics,8/2/2023,Engineer,3
1946,45,Female,South,Platinum,28,1463.26,Electronics,10/7/2023,Teacher,8
1947,31,,East,Bronze,77,2286.98,Clothing,22/11/2023,Manager,10
1948,32,Male,West,?,91,7329.27,Home Goods,5/4/2023,Manager,11
1949,-9999,Female,West,Bronze,32,4390.53,Clothing,17/10/2022,Engineer,4
1950,41,Female,South,Platinum,39,5228.57,Electronics,1/1/2023,Doctor,12
1951,60,Male,North,Platinum,60,1521.88,Clothing,5/3/2022,Chef,11
1952,57,Male,East,Bronze,29,1497.32,Home Goods,31/3/2023,Artist,8
1953,67,Female,West,Gold,37,2514.71,Home Goods,7/4/2023,Engineer,10
1954,55,Female,East,Bronze,84,9839.94,Home Goods,30/1/2022,Engineer,8
1955,56,Male,West,Gold,70,7196.67,Home Goods,24/10/2022,Chef,10
1956,29,Male,South,Gold,48,2806.7,Clothing,15/5/2023,Lawyer,4
1957,61,Female,South,Bronze,8,6482.66,Electronics,27/6/2023,Teacher,5
1958,42,Female,East,Gold,16,6912.75,Clothing,10/2/2023,Chef,1
1959,35,Female,South,Silver,35,8953.09,Clothing,21/8/2023,Manager,9
1960,39,Male,East,Platinum,14,4471.46,Home Goods,20/8/2023,Doctor,3
1961,48,Male,North,Platinum,89,2691.17,Electronics,16/11/2022,Engineer,12
1962,36,Female,West,Gold,54,3010.69,Clothing,22/9/2022,Chef,11
1963,43,Male,North,Gold,44,1965.35,Home Goods,27/12/2022,Lawyer,8
1964,47,Male,East,Bronze,84,9137.45,,22/12/2022,Teacher,1
1965,55,Male,South,Platinum,58,6533.28,Clothing,19/8/2022,Engineer,11
1966,67,Male,East,Platinum,49,8746.77,Clothing,19/4/2022,Artist,9
1967,58,Male,South,Bronze,12,8959.68,,6/9/2023,Lawyer,14
1968,67,Male,East,Gold,99,6743.66,Electronics,7/6/2023,Engineer,13
1969,60,Male,North,Gold,89,8337.04,Clothing,17/4/2022,Artist,12
1970,49,Female,West,Gold,22,1618.62,Electronics,5/11/2022,Manager,8
1971,57,Female,West,Platinum,87,5373.05,Home Goods,22/4/2022,Chef,3
1972,29,Female,North,Silver,57,5711.17,Clothing,19/10/2022,Manager,1
1973,32,Male,North,Bronze,98,804.4,Home Goods,21/8/2023,Doctor,14
1974,50,Male,North,Platinum,40,3452.79,Clothing,24/4/2023,Engineer,5
1975,19,Male,East,Silver,44,9475.61,Electronics,25/12/2023,Artist,2
1976,19,Male,North,Bronze,97,4118.62,Electronics,19/9/2023,Manager,4
1977,54,Female,West,Platinum,19,1760.02,Home Goods,11/7/2022,Artist,8
1978,43,Male,South,Bronze,17,1331.74,Electronics,18/11/2023,Engineer,11
1979,30,Male,West,Silver,6,1454.07,Home Goods,4/4/2023,Teacher,13
1980,26,Female,North,Silver,32,7077.71,Clothing,14/10/2022,Artist,14
1981,68,Male,South,Bronze,21,1575.07,Electronics,21/2/2022,Doctor,7
1982,30,Female,West,Bronze,28,8673.98,Electronics,17/11/2023,Doctor,3
1983,42,Female,West,Platinum,86,5360.77,Electronics,10/4/2023,Lawyer,12
1984,37,Female,West,Platinum,71,5417.17,Home Goods,4/10/2022,Artist,5
1985,-9999,Male,North,Silver,24,3089.29,Electronics,4/7/2022,Lawyer,8
1986,28,Male,South,Platinum,56,8202.39,Clothing,7/6/2022,Artist,6
1987,25,Female,North,Silver,32,1695.16,Electronics,28/4/2023,Doctor,7
1988,-9999,Male,East,Bronze,53,7949.37,Clothing,13/2/2023,Lawyer,13
1989,32,Male,North,Silver,9,9869.38,Home Goods,24/7/2022,Lawyer,6
1990,26,Male,North,Gold,57,4865.62,Electronics,17/1/2022,Artist,6
1991,64,Male,East,Bronze,43,4777.12,Electronics,21/3/2022,Chef,3
1992,53,Male,North,Platinum,92,9798.99,Home Goods,27/1/2023,Manager,2
1993,53,Female,East,Silver,2,1826.25,Electronics,29/6/2023,Chef,5
1994,35,Male,South,Gold,39,5843.49,Clothing,11/1/2022,Lawyer,7
1995,41,Male,West,Bronze,99,5462.33,Clothing,14/5/2023,Chef,8
1996,30,Male,South,Platinum,93,4221.87,Electronics,21/7/2023,Manager,3
1997,63,Male,East,Bronze,23,2327.58,Home Goods,9/7/2023,Doctor,12
1998,25,Male,East,Silver,10,2304.43,Electronics,19/12/2023,Manager,1
1999,65,Female,East,Gold,32,6713.67,Clothing,1/11/2022,Lawyer,5
2000,64,Female,East,Silver,90,4861.08,Home Goods,17/5/2022,Lawyer,5
